[DEBUG]	[25-11-07 19:23:53.755]	[591539:591541]	[../rocket/net/tcp/tcp_connection.cc:49]	success read 10 bytes from addr[127.0.0.1:36512], client_fd[14]
[DEBUG]	[25-11-07 19:23:53.755]	[591539:591541]	[../rocket/net/eventloop.cc:173]	add epoll_event sucess, fd[14]
[DEBUG]	[25-11-07 19:23:53.755]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 1
[DEBUG]	[25-11-07 19:23:53.755]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:53.755]	[591539:591541]	[../rocket/net/eventloop.cc:119]	fd 14 trigger EPOLLOUT event
[DEBUG]	[25-11-07 19:23:53.756]	[591539:591541]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:23:53.756]	[591539:591541]	[../rocket/net/tcp/tcp_connection.cc:152]	no data need to send to client[127.0.0.1:36512]
[DEBUG]	[25-11-07 19:23:53.756]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:24:00.655]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:24:01.426]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:24:03.761]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
